First process instance # in stats,1
Last process instance # in stats,300

Resource utilization
Resource,Utilization %
GATEWAY 32 XOR,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-b124deeb-11af-4724-b263-ef39903361f7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320
GATEWAY 5 XOR,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-164814be-adbe-4a2a-b47c-4489b205645d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
GATEWAY 7 XOR,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-f51371a5-bb40-4097-b477-196ef1c46557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320
Pay invoice,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-c8b0e661-dab3-4339-a6d4-fe9a5f8a9e29,578.0410799999997,240.721,899.527,173412.32399999994,0.0,0.0,0.0,0.0,1728.0,0.0,57600.0,518400.0,2.2479375333333342,0.9361372222222223,3.4981605555555557,674.3812600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
Release Purchase Order,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-30ac3522-e58f-47c9-807f-b966d2fda306,60.0,60.0,60.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666666,0.16666666666666666,0.16666666666666666,53.333333333333115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320
Release Supplier's Invoice,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-2766e656-82b4-42e8-b13f-6018abc6982e,271.2934833333335,121.206,419.435,81388.04500000004,0.0,0.0,0.0,0.0,2112.0,0.0,230400.0,633600.0,1.055030212962963,0.47135666666666665,1.6311361111111111,316.5090638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
Send Request for Quotation to Supplier,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-9a49a5ef-10ea-4ba0-bd54-0cea96d4fec5,1404.9268733333322,264.135,2374.538,421478.0619999997,0.0,0.0,0.0,0.0,4416.0,0.0,230400.0,1324800.0,4.683089577777777,0.88045,7.915126666666666,1404.9268733333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
Send invoice,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-207afe69-9c19-4e8f-be8e-2a61d2378b41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
Settle conditions with supplier,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-fef9c638-f8c6-489d-a318-aeba16ac0289,33417.40718999998,14366.595000000001,52705.96100000001,1.0025222156999996E7,0.0,0.0,0.0,0.0,107691.09648333333,0.0,288000.0,3.2307328945E7,111.39135729999994,47.88865,175.68653666666665,33417.40718999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
Settle dispute with supplier Financial Manager,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-1625503d-d56c-45f8-971c-009399bbd7d2,1406.9889466666664,781.346,2034.926,422096.6839999999,0.0,0.0,0.0,0.0,4032.0,0.0,230400.0,1209600.0,5.471623681481484,3.038567777777778,7.913601111111111,1641.487104444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
Settle dispute with supplier Purchasing Agent,sid-A8BC91FD-9CBD-4973-85CD-F07C707A190C.node-00b42d5a-93be-4242-966c-b4e756945663,33324.49615,29693.702999999994,36630.407999999996,666489.923,0.0,0.0,0.0,0.0,92160.0,57600.0,230400.0,1843200.0,111.08165383333332,98.97901,122.10136000000001,2221.6330766666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),161886.168,672292.9735666666,1200320.146
Process Cycle Time excluding out of timetable hours (s),44896.013000000006,156822.70203999992,273222.84199999995
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),161886.16800000003,672292.9735666667,1200320.146
Cost,155.98077666666669,534.0399724759259,927.5721727777778


Process Cycle Time (s) distribution
From,To,Count
161886,265729,22
265730,369573,13
369574,473417,26
473418,577261,26
577262,681105,61
681106,784949,64
784950,888793,31
888794,992637,34
992638,1096481,13
1096482,1200325,10

Process Waiting Time (s) distribution
From,To,Count
0,-1,300
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
161886,265729,22
265730,369573,13
369574,473417,26
473418,577261,26
577262,681105,61
681106,784949,64
784950,888793,31
888794,992637,34
992638,1096481,13
1096482,1200325,10

Process Cost distribution
From,To,Count
155,232,13
233,310,32
311,388,26
389,466,30
467,544,49
545,622,46
623,700,55
701,778,29
779,856,16
857,934,4

In-timetable Cycle time (s) distribution
From,To,Count
44896,67728,16
67729,90561,29
90562,113394,26
113395,136227,29
136228,159060,48
159061,181893,43
181894,204726,59
204727,227559,28
227560,250392,18
250393,273225,4



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,481272.551,98127.875,0.0,335.8723988888889
2,1045374.918,235293.19199999992,0.0,796.843172222222
3,876031.291,183031.96199999994,0.0,616.7898416666667
4,685630.809,165479.84600000002,0.0,558.4985055555557
5,513789.659,106298.326,0.0,369.3256105555555
6,859279.064,166533.037,0.0,568.9084194444445
7,531946.842,125045.39299999992,0.0,428.4732461111111
8,494254.225,88130.40299999999,0.0,303.17577000000006
9,785287.465,203764.57499999995,0.0,696.5506166666667
10,689856.82,168733.91699999996,0.0,571.107933888889
11,259662.599,83639.98499999999,0.0,289.22859111111114
12,954299.27,203265.16000000003,0.0,684.5657477777779
13,608642.503,143034.89,0.0,491.82971444444445
14,703371.131,180981.87900000007,0.0,616.3472955555555
15,1040269.273,227946.37199999997,0.0,777.6555516666665
16,931188.352,236583.79099999997,0.0,800.7449794444444
17,411815.784,63218.245999999985,0.0,220.96450388888886
18,676300.273,155468.12800000003,0.0,526.335291111111
19,949121.557,198186.52600000007,0.0,667.8595583333333
20,267916.609,91045.831,0.0,316.1689366666667
21,701588.44,179381.43099999998,0.0,610.1653711111112
22,948070.575,197124.09499999997,0.0,667.2653450000001
23,1107619.73,239140.22600000002,0.0,811.1717833333333
24,949715.082,199421.30800000008,0.0,670.5775238888889
25,596930.133,133781.72400000005,0.0,455.34865222222226
26,493615.575,87266.74500000005,0.0,300.82915444444444
27,603994.431,140000.56799999997,0.0,479.71656111111105
28,507220.724,100154.641,0.0,346.1226488888889
29,523131.507,115823.89399999997,0.0,399.1398388888889
30,1052777.229,242146.12100000004,0.0,819.9995783333331
31,604389.345,141647.647,0.0,478.52732722222225
32,583034.183,120008.74799999996,0.0,411.9923333333333
33,614425.921,152413.282,0.0,514.0036461111112
34,675365.415,153653.86200000002,0.0,526.4589061111112
35,862047.085,166771.21499999997,0.0,568.93975
36,863757.905,225613.83900000004,0.0,766.397426111111
37,968175.963,216512.679,0.0,731.2311349999999
38,622150.498,156932.75900000002,0.0,536.7431066666667
39,527344.82,120039.79399999994,0.0,413.8588761111111
40,935615.196,241895.38399999996,0.0,818.1138627777775
41,1188515.951,264619.8559999999,0.0,890.1080649999999
42,415992.461,67307.48999999999,0.0,234.4083194444444
43,417206.603,68785.18800000002,0.0,239.34221166666666
44,951455.209,199799.66000000003,0.0,675.7338544444444
45,766497.055,187174.96500000008,0.0,634.7481266666666
46,710252.384,187855.03499999997,0.0,639.3387105555555
47,776788.736,197959.95999999996,0.0,671.4666483333334
48,946694.107,194766.12499999988,0.0,659.1341888888888
49,274259.754,99753.206,0.0,338.7905405555556
50,453993.709,102693.03399999999,0.0,359.6280588888889
51,928838.785,178462.289,0.0,603.1780794444444
52,669528.906,149577.78599999996,0.0,504.3453322222223
53,774836.93,196599.99900000007,0.0,662.4087505555556
54,786658.672,207264.54500000004,0.0,704.6525883333334
55,1200320.146,273222.84199999995,0.0,927.5721727777778
56,432295.098,81489.62300000002,0.0,287.7564116666666
57,609460.405,144613.37100000004,0.0,495.30749333333335
58,943653.165,191634.78800000006,0.0,648.9738483333333
59,847999.72,210115.6399999999,0.0,714.4613555555555
60,693310.911,171787.78099999996,0.0,582.8552450000001
61,953147.595,200866.61100000003,0.0,680.5763605555554
62,863670.095,224594.82999999996,0.0,765.3244094444443
63,600914.385,134700.40899999999,0.0,464.8803522222222
64,869476.193,234205.94499999995,0.0,787.7893911111112
65,1018424.844,208386.90899999999,0.0,706.4298838888889
66,416226.32,66631.603,0.0,234.7503072222222
67,603470.379,140920.33399999997,0.0,477.45927777777774
68,598475.932,131860.06000000006,0.0,457.21669888888886
69,784508.937,202933.04700000002,0.0,694.5144911111112
70,667333.816,145041.765,0.0,495.7284372222222
71,250679.764,74440.91500000001,0.0,263.66927499999997
72,529559.405,123038.54000000004,0.0,421.83724722222223
73,1035216.125,227220.968,0.0,763.2882466666667
74,783586.233,203687.55799999996,0.0,691.8110455555554
75,433232.149,85442.782,0.0,293.4031322222222
76,196412.627,75808.72200000001,0.0,268.8819238888889
77,587752.491,125087.41600000003,0.0,423.8534544444444
78,868050.596,230951.94200000004,0.0,781.6631327777778
79,702881.914,181405.13300000003,0.0,614.3446511111111
80,877312.491,185086.30500000005,0.0,621.3400822222222
81,704785.61,184311.327,0.0,622.0270816666665
82,430243.599,77756.044,0.0,280.15222277777775
83,845837.498,152820.25699999998,0.0,516.1968627777777
84,771743.085,193959.365,0.0,653.1277572222222
85,431077.651,82229.24099999998,0.0,284.37217444444445
86,680076.642,157132.148,0.0,538.4164294444446
87,238484.822,62197.34299999999,0.0,218.28913555555553
88,948638.337,197587.32200000004,0.0,666.731043888889
89,173357.096,55083.43599999999,0.0,193.92700055555554
90,697570.201,175800.935,0.0,597.15407
91,880888.959,187809.10499999998,0.0,633.3886688888889
92,686082.551,163937.85499999998,0.0,558.2481433333334
93,674960.73,152199.49299999996,0.0,521.1628316666666
94,758071.965,179357.65899999999,0.0,607.0414822222223
95,590804.445,127399.98299999995,0.0,436.04354388888885
96,879863.559,184369.63099999994,0.0,627.9908794444444
97,673378.802,150669.515,0.0,515.16095
98,596886.533,132993.20500000007,0.0,454.40546944444446
99,687028.919,164905.54499999998,0.0,561.5546605555556
100,607525.558,142620.49099999992,0.0,487.89723999999995
101,347684.49,112458.775,0.0,389.9230244444444
102,167381.24,50130.03099999999,0.0,174.02872888888888
103,1026230.765,217045.41600000008,0.0,732.6648577777778
104,608335.568,144490.517,0.0,492.9709466666667
105,1018015.05,208892.0660000001,0.0,705.4303561111113
106,535639.928,128616.59999999998,0.0,440.85791888888895
107,527441.987,120261.21699999995,0.0,413.44649388888894
108,626734.33,161219.76599999995,0.0,551.7579022222222
109,680047.653,158734.43700000003,0.0,539.2797616666667
110,841382.418,145453.75399999996,0.0,499.70167500000014
111,1104466.975,237214.10200000007,0.0,801.1977966666667
112,965785.603,213543.63099999994,0.0,723.3150977777777
113,783638.544,205584.45799999998,0.0,692.7770016666667
114,601830.829,137322.18000000005,0.0,470.45551722222217
115,781875.001,201317.4900000001,0.0,685.9756094444444
116,430435.76,82472.76699999999,0.0,283.1314577777777
117,716867.662,196490.353,0.0,662.1875811111112
118,768908.558,189996.90799999994,0.0,642.8642705555555
119,779379.161,201522.62899999996,0.0,678.4469094444446
120,506021.364,100275.32800000004,0.0,343.14833833333336
121,512277.426,106035.59699999995,0.0,363.34165444444443
122,612374.968,148070.006,0.0,505.3615683333333
123,439314.69,90257.35499999998,0.0,312.4136994444444
124,263784.247,86301.71099999998,0.0,302.2489166666667
125,777596.436,197657.08700000006,0.0,671.4511322222223
126,280077.985,105234.96599999999,0.0,357.7499138888889
127,670968.068,150201.62899999996,0.0,511.3044983333333
128,435943.789,87528.468,0.0,302.02387888888893
129,194266.197,74186.99399999998,0.0,262.19488722222223
130,437288.856,88555.81600000005,0.0,305.2041655555555
131,854329.391,218416.81999999995,0.0,736.0609927777778
132,609069.411,145604.245,0.0,494.41740777777784
133,526100.394,118720.10399999993,0.0,409.62522722222224
134,521136.478,114757.69199999998,0.0,392.5357283333333
135,272718.395,97521.48600000003,0.0,332.91189333333335
136,758395.864,179051.451,0.0,607.5444472222222
137,966582.827,214821.97900000005,0.0,725.1998383333332
138,535443.61,127702.718,0.0,439.34226388888885
139,1037481.064,226253.70699999994,0.0,768.9951861111111
140,171577.403,53023.541,0.0,187.41921666666664
141,597939.233,132792.957,0.0,458.24234222222213
142,1100960.691,232300.62900000007,0.0,789.558938888889
143,691555.999,169759.51599999995,0.0,582.6157883333333
144,951343.574,200189.59900000005,0.0,675.4300794444445
145,776827.495,197184.12300000002,0.0,668.207443888889
146,438109.214,88628.94299999997,0.0,308.54553
147,245930.689,70680.12400000001,0.0,244.48750611111112
148,701294.46,180826.98299999995,0.0,609.9710038888888
149,780119.164,202665.33999999997,0.0,680.7832816666667
150,593140.761,128261.11200000008,0.0,441.5180966666667
151,611549.43,147465.60100000002,0.0,501.6255761111111
152,161886.168,44896.013000000006,0.0,155.98077666666669
153,587513.478,122281.53700000001,0.0,421.52273
154,360510.305,125659.992,0.0,432.9515722222223
155,194197.109,75054.581,0.0,262.4828972222222
156,867480.312,172200.89300000004,0.0,586.7630750000001
157,675785.593,152498.043,0.0,523.5658883333333
158,609964.12,144407.277,0.0,495.98586833333337
159,611716.677,146761.83300000004,0.0,501.6517177777778
160,950320.052,197579.62800000003,0.0,672.1214461111109
161,763176.892,181948.765,0.0,622.1751522222223
162,1140016.286,272433.81500000006,0.0,918.9151827777777
163,600920.599,137371.0290000001,0.0,467.39161888888896
164,183306.269,65230.04699999999,0.0,227.10018
165,510108.469,101173.02899999998,0.0,354.4880183333333
166,782500.906,202788.90099999995,0.0,687.3379755555555
167,611178.276,146237.98299999995,0.0,499.88991111111113
168,595116.662,130004.044,0.0,447.58062055555564
169,951008.712,197075.15000000014,0.0,672.8798072222222
170,852236.835,156646.66599999997,0.0,536.5092677777777
171,601468.458,136618.96999999997,0.0,467.9961738888889
172,602979.352,138184.02499999997,0.0,476.30484
173,516876.801,111378.57999999996,0.0,385.8018261111112
174,512135.597,105764.679,0.0,362.9617911111111
175,796087.328,217435.54499999993,0.0,734.7229044444445
176,945992.308,193365.51799999992,0.0,656.3797205555555
177,335242.031,102204.63100000002,0.0,355.2364244444445
178,959973.716,208067.45999999996,0.0,704.4362477777778
179,184375.776,66591.47200000001,0.0,230.93337388888887
180,709973.848,186832.571,0.0,637.2450083333333
181,542682.147,134147.195,0.0,463.4049233333334
182,787884.052,210252.343,0.0,707.246113888889
183,690364.91,169288.58800000005,0.0,573.302731111111
184,282938.23,105990.32199999999,0.0,366.40122277777783
185,799555.562,218866.91300000006,0.0,744.4159616666666
186,1131589.225,264443.71400000015,0.0,891.988661111111
187,583882.312,119895.76200000005,0.0,412.6601144444445
188,438598.756,90720.52299999999,0.0,310.10994444444447
189,345525.629,113083.42100000003,0.0,387.36578722222225
190,782700.416,203251.7649999999,0.0,688.8240066666666
191,939437.309,187216.57400000002,0.0,635.0976350000001
192,669071.84,148209.48099999997,0.0,507.6708216666666
193,961955.887,209661.29299999995,0.0,709.9873322222222
194,427246.836,79075.429,0.0,279.05390055555563
195,768857.551,190580.01099999994,0.0,643.9852138888889
196,436407.493,86026.619,0.0,303.1098422222222
197,543471.043,135660.62299999996,0.0,466.46927999999997
198,437438.784,89512.119,0.0,307.1474205555555
199,262888.055,88171.573,0.0,300.8763616666667
200,669942.411,149862.07299999997,0.0,505.6777783333333
201,594747.288,130482.63199999993,0.0,446.6427288888888
202,693064.913,169696.74199999997,0.0,581.5707711111111
203,1026832.862,216425.89899999998,0.0,734.2377394444445
204,682272.156,159618.68799999997,0.0,545.4282433333334
205,949577.955,198535.6619999999,0.0,669.6994161111112
206,773228.528,192555.85800000012,0.0,656.5994211111112
207,516348.144,109211.59499999997,0.0,376.3696533333333
208,771182.802,192895.836,0.0,652.5886011111111
209,623234.225,157502.09399999998,0.0,540.0476138888889
210,451240.838,102670.45900000003,0.0,351.64328277777776
211,680556.728,160562.92599999998,0.0,548.277325
212,373065.322,79892.56099999999,0.0,282.60837555555554
213,801611.463,220790.696,0.0,750.8955222222222
214,955865.487,203392.037,0.0,689.4490049999999
215,418487.009,71660.97000000003,0.0,244.13685222222216
216,668679.332,146912.10500000004,0.0,503.939228888889
217,952965.122,200916.37099999993,0.0,680.39296
218,689612.763,167602.17500000005,0.0,570.3428494444445
219,604499.506,139799.66200000007,0.0,479.688575
220,699377.949,177109.843,0.0,602.4991333333334
221,780248.028,201966.61,0.0,682.2519627777777
222,860633.708,223278.89300000004,0.0,756.6618694444445
223,448412.279,99351.52099999995,0.0,343.40854500000006
224,606997.959,140906.32000000007,0.0,485.5305677777778
225,703426.078,182502.59199999995,0.0,617.2082944444445
226,926899.294,175120.113,0.0,598.517275
227,243224.555,69748.26699999999,0.0,244.0088072222222
228,437053.941,88716.35100000002,0.0,305.8994
229,880718.641,245943.6789999999,0.0,824.7394483333334
230,608809.239,145917.06999999995,0.0,493.7356027777777
231,691126.591,168607.60500000004,0.0,575.2130122222222
232,235791.851,59825.23299999998,0.0,210.28057666666663
233,696763.496,174597.18700000003,0.0,593.8714083333333
234,690438.38,167713.97499999998,0.0,574.0010522222223
235,686212.993,165752.092,0.0,559.3654566666667
236,677296.036,155872.75499999995,0.0,529.9547483333333
237,181185.023,62231.98799999998,0.0,218.84624055555557
238,673768.175,152189.49000000005,0.0,517.5699955555556
239,688252.476,165628.06700000004,0.0,566.6009344444444
240,173977.857,56483.72399999999,0.0,196.16549222222218
241,697591.184,178656.59600000002,0.0,602.2212572222222
242,936938.92,243308.41300000006,0.0,819.402353888889
243,699056.083,177974.50299999997,0.0,603.0983305555555
244,958131.709,204630.83500000008,0.0,696.8576833333333
245,849754.657,213408.74199999997,0.0,720.96091
246,701201.683,178454.90299999993,0.0,608.8179211111112
247,611021.853,146133.325,0.0,500.50263611111114
248,1030715.927,223333.79100000008,0.0,758.7989566666668
249,351151.454,116889.99100000004,0.0,401.501075
250,698952.709,175190.33300000004,0.0,600.6403755555556
251,697989.859,177462.00300000003,0.0,598.9847727777778
252,265190.777,89474.21900000001,0.0,307.53257222222226
